# YAME's registry: one row per file the suite can fetch.
#
# key          source@tag:remote_path. source is <org>/<repo> on GitHub, or
#              hf:<org>/<repo> on HuggingFace; tag is the immutable upstream
#              tag; remote_path is the path within that tag. Unique.
# store_path   where the file lands under the store root, and its place in
#              the browser tree. Unique. Decoupled from remote_path.
# sha256, size filled by --refresh from the tag's manifest and the host API,
#              then verified on every later run; never overwritten.
# rows, kind   only on the files that define a row space (an ordering, a
#              cpg_nocontig.cr): the probe or CpG count, and genome|array.
# recommend    yes when the browser's default selection includes it.
# title, description, source, citation
#              prose; {name} references dictionary.tsv.
#
# Every row in a store directory carries the same source@tag (checked at
# generation). Rows within a directory keep upstream's manifest order, so a
# directory that is a 1:1 copy of an upstream one gets a byte-identical
# manifest. The table is the authority for what is offered: a file upstream
# with no row here is not offered.
#
# key	store_path	sha256	size	rows	kind	recommend	title	description	source	citation
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/Tetranuc4.20220321.cm	MM285/KYCG/Tetranuc4.20220321.cm	e00763b660c4898b566b97f867e134ec0cbe7f87aff8c4e582f1107fee83f830	175418				Tetranucleotide context, uncollapsed	{Tetranuc4}	{src_derived_from_the_reference_g}	
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/nFlankCG.20220321.cm	MM285/KYCG/nFlankCG.20220321.cm	5848fe5449c2bb1d20dfbdb6842f73464e93a5c9c3690b744202ccb056e14f89	170331			yes	Flanking CpG density	{nFlankCG}	{src_derived_from_the_cpg_referen}	
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/rmsk1.20220321.cm	MM285/KYCG/rmsk1.20220321.cm	df1acac0d34e38a4be76c6a965325fdfe9f00e3a97f58426e130586e3b6c87bf	45136			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/rmsk2.20220321.cm	MM285/KYCG/rmsk2.20220321.cm	119bdde120cbd02be80bebeedc1f024102567328593c47a14b24ede045626f04	66744				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/CGI.20220904.cm.idx	MM285/KYCG/CGI.20220904.cm.idx	8572934f6587545c3374d2811e05b267b5d3f747453cbebabfe9f883f8994812	62			yes	CpG islands	{CGI}	{src_ucsc_genome_browser_cpgislan}	{cit_gardiner_garden_frommer_1987}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/EnsRegBuild.20220710.cm.idx	MM285/KYCG/EnsRegBuild.20220710.cm.idx	42b06c9e6f1dd038d2af61bb9a4a6345fb95b9376b60a6f7d4a9ab95f77d8d25	142				Ensembl Regulatory Build	{EnsRegBuild}	{src_ensembl_regulatory_build_gff}	{cit_zerbino}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/HM.20221013.cm.idx	MM285/KYCG/HM.20221013.cm.idx	ddaed8ec814d4519fb5b2d2c4ccf9042c08fb05f9bff9eea9d3dc61d12919082	1546			yes	Histone modifications	{HM}	{src_cistrome_data_browser_histon}	{cit_zheng}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/MetagenePC.20220911.cm.idx	MM285/KYCG/MetagenePC.20220911.cm.idx	897ed2e9751f78a8d50d54fc759ac930c9d6955cf71c06d3bb7d7605a8220642	747			yes	Metagene position	{MetagenePC}	{src_gencode_v36_hg38_vm25_mm10}	{cit_frankish}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/TFBSrm.20221005.cm.idx	MM285/KYCG/TFBSrm.20221005.cm.idx	d3ab150726e662b0e4967eff8e6e134acfaacc5a76cfd19678388da029392bbe	11842				Transcription factor binding sites, ReMap	{TFBSrm}	{src_remap_2022}	{cit_hammal}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/rmsk1.20220321.cm.idx	MM285/KYCG/rmsk1.20220321.cm.idx	aecf0f78c778d622797070014a451dfe5cc2b511ef017e510490d4ba540cfb10	351			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/InfiniumAnnotation@v8.1:MM285/KYCG/rmsk2.20220321.cm.idx	MM285/KYCG/rmsk2.20220321.cm.idx	86acb2e3d69cf7ea30373a069e9c9b9ac5db2782bf83883f3263e9421d01fed4	983				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/InfiniumAnnotation@v8.1:MSA/MSA.ordering.tsv.gz	MSA/MSA.ordering.tsv.gz	f89fa5ff525b4fd08b9c24303eabf8dc697fadbd4f35a1b606d19e4fb2199b2c	2920535	284309	array	yes	Probe ordering	{ordering}	{src_infiniumannotation}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/MSA.hg38.coord.tsv.gz	MSA/MSA.hg38.coord.tsv.gz	08f4c9a307cbbc271007c6d1318435df9877d04cd46a3f9a8e2c80d6529227fc	1617785			yes	Probe coordinates	{coord}	{src_infiniumannotation_2}	{cit_zhou}
zhou-lab/InfiniumAnnotation@v8.1:MSA/MSA.hg38.snp.tsv.gz	MSA/MSA.hg38.snp.tsv.gz	e0521bdf0598efb9205edee4bdc0ef7ba36ada73870a7eedaebaa3954c9158c2	1065396				SNP overlap	{snp}	{src_infiniumannotation_3}	{cit_zhou}
zhou-lab/InfiniumAnnotation@v8.1:MSA/MSA.typeI_ext.tsv.gz	MSA/MSA.typeI_ext.tsv.gz	b261dd9f956946fa1ea7fc224f18dc3a9c34573f6e9c2853b6202cc0cc679410	30536				Type I extension	{typeI_ext}	{src_infiniumannotation_4}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/MSA.hg38.mask.cm	MSA/MSA.hg38.mask.cm	928e9f782e7d23bd33d81e073f7185d957f3f1b1dad27691dc37f2f0aa1d178e	156578			yes	Recommended probe mask	{mask}	{src_infiniumannotation_4}	{cit_zhou}
zhou-lab/InfiniumAnnotation@v8.1:MSA/MSA.hg38.mask.cm.idx	MSA/MSA.hg38.mask.cm.idx	b6c0d7a80c3e5442df60fd6be5d90b84ecc45d55092a71e642769a70ac8dcc90	774			yes	Recommended probe mask	{mask}	{src_infiniumannotation_4}	{cit_zhou}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ABCompartment.20220911.cm	MSA/KYCG/ABCompartment.20220911.cm	af848881cb200450d1609bb12a8611966355ca846d64d4a9c4fcc69735c1761c	119799			yes	A/B compartments	{ABCompartment}	{src_gm12878_subcompartments}	{cit_rao}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/Blacklist.20220304.cm	MSA/KYCG/Blacklist.20220304.cm	1c01c88d8b3ba4086954d1cae090f4ce340af27d524f9073e8dd7e16fad8662c	663			yes	Blacklisted regions	{Blacklist}	{src_encode_blacklist_v2_hg38_enc}	{cit_amemiya}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/CGI.20220904.cm	MSA/KYCG/CGI.20220904.cm	9274d57343b7c3e69d574c1c8171a7696e42dd6f5dae02b62e85caabcf31ed37	95101			yes	CpG islands	{CGI}	{src_ucsc_genome_browser_cpgislan}	{cit_gardiner_garden_frommer_1987}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/CTCFbind.20220911.cm	MSA/KYCG/CTCFbind.20220911.cm	ccb2c1faccca56358a50c710b53c2e60edbc78c953ab308e2fb75b905fb10b5f	9618				CTCF binding sites	{CTCFbind}	{src_ctcf_sites_from_wang}	{cit_wang}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/Centromere.20221129.cm	MSA/KYCG/Centromere.20221129.cm	f922a61fb14f6ef056b4657d7caeee72818abf0f935dddb7c3cbc5121a69c5c0	2637				Centromeres	{Centromere}	{src_ucsc_centromere_annotation_i}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ChromHMM.20220303.cm	MSA/KYCG/ChromHMM.20220303.cm	2d6694f058c6846375574c81eb06d18003367ef51403f4049c4cbb5892b30700	137462			yes	Chromatin states	{ChromHMM}	{src_encode_chromatin_state_segme}	{cit_ernst_kellis_2012}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ChromHMMfullStack.20230515.cm	MSA/KYCG/ChromHMMfullStack.20230515.cm	0ecfb617841fe24cde568574b8e7e86a66d4ce77bcffa7243f0695d2d394556f	409143				Chromatin states, full stack	{ChromHMMfullStack}	{src_ernst_lab_full_stack_annotat}	{cit_vu_ernst_2022}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/Chromosome.20221129.cm	MSA/KYCG/Chromosome.20221129.cm	afc63aeddefb7964f95745a381c2750015ce48982b1fe66d6e90f4b04251d193	175568				Chromosome	{Chromosome}	{src_reference_genome_index}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/CoRSIV.20220309.cm	MSA/KYCG/CoRSIV.20220309.cm	397239e997de5b2a05bf4166ffea3ceff2769977b5e89bbf034893c66f73f16f	4682				Correlated regions of systemic interindividual variation	{CoRSIV}	{src_corsiv_coordinates_upstream}	{cit_gunasekara}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/EvoCons.20220314.cm	MSA/KYCG/EvoCons.20220314.cm	898f8710f5f26e4f97da291b893d52edd798537cb68f88af3b1a8a802a4e961e	30608				Evolutionary conservation	{EvoCons}	{src_ucsc_phastcons_60_way}	{cit_siepel}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/G4peaksHighConfidence.20220719.cm	MSA/KYCG/G4peaksHighConfidence.20220719.cm	b91862a65c78a70248fc7bed7af42a609640520ce25d69b924571a6cf6f47179	5291				G-quadruplexes	{G4peaksHighConfidence}	{src_g4_seq_whole_genome_g4_maps}	{cit_marsico}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/HM.20221013.cm	MSA/KYCG/HM.20221013.cm	f3720d4ddd163d4864b21dfa500613725a4a083a313aa502f665f4c05a515c85	615728			yes	Histone modifications	{HM}	{src_cistrome_data_browser_histon}	{cit_zheng}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ImprintingDMR.20220818.cm	MSA/KYCG/ImprintingDMR.20220818.cm	25e9ea3802167725ae1881a83b51f79736c720de327fc965a46b8546e7a94446	1662			yes	Imprinted DMRs	{ImprintingDMR}	{src_court}	{cit_court}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/InfiniumChemistry.cm	MSA/KYCG/InfiniumChemistry.cm	327f44486df0fccdaddbd5499a39c4724e6d789fba027808756fea1ca858e658	78457				Infinium chemistry	{InfiniumChemistry}	{src_infinium_platform_manifest}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/IntergenicCpGs.20220811.cm	MSA/KYCG/IntergenicCpGs.20220811.cm	6a431901e0dc531103ccdbe926cd0308eaa91781420d1eacd06832faa866a75f	38194				Intergenic CpGs	{IntergenicCpGs}	{src_gencode}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/IntermediateMeth.20221121.cm	MSA/KYCG/IntermediateMeth.20221121.cm	1e3472cbc0e4b9432b27e15d4f30f4d81f937cbaf5bf5c5618f4fe847024100b	6787				Intermediate methylation	{IntermediateMeth}	{src_wgbs_compendium}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/MetagenePC.20220911.cm	MSA/KYCG/MetagenePC.20220911.cm	540b014f062595b1959e4da56e4557ed0d3ba446f12a85e3036e511b453959ca	565940			yes	Metagene position	{MetagenePC}	{src_gencode_v36_hg38_vm25_mm10}	{cit_frankish}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/PMD.20220911.cm	MSA/KYCG/PMD.20220911.cm	2b81d76cccf50630f6003778cf7a2a139a3b3ebfb88b27ebb93f4bbb463f3632	83724			yes	Partially methylated domains	{PMD}	{src_zhou_lab_pmd_coordinates}	{cit_zhou_2}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ProbeCGnum.cm	MSA/KYCG/ProbeCGnum.cm	f455e783e0bdf245fd06a69689f70f29ea002316fb2ba11f5aef67b7d04f815c	124614				CpGs per probe	{ProbeCGnum}	{src_infinium_platform_manifest}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ProbeType.cm	MSA/KYCG/ProbeType.cm	ec3ba2e2f3237e2ee832e6600102ac9b366810b29d1ac4e1b014ec822fcbf3fa	98			yes	Probe type	{ProbeType}	{src_infinium_platform_manifest}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/REMCChromHMM.20220911.cm	MSA/KYCG/REMCChromHMM.20220911.cm	0ff4f178a55c4eeca5d78e8935933bbf407f5f75852ed31d3ebae8f82477eac5	138175				Chromatin states, Roadmap	{REMCChromHMM}	{src_nih_roadmap_epigenomics}	{cit_roadmap_epigenomics_consorti}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/RoadMapNegGeneExpCpG.20220814.cm	MSA/KYCG/RoadMapNegGeneExpCpG.20220814.cm	f8205c0ecfe280b6c2f5573b5e4cd6c6ee058b2dfc110d9b326f3fff8f8f9ddb	17190				CpGs negatively correlated with expression	{RoadMapNegGeneExpCpG}	{src_roadmap_methylation_expressi}	{cit_roadmap_epigenomics_consorti}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/RoadMapPosGeneExpCpG.20220814.cm	MSA/KYCG/RoadMapPosGeneExpCpG.20220814.cm	6dc87b392abdb32435d4dc2c7e48a1e70fd97c18a0375fa5e06aa854cbf1c655	12466				CpGs positively correlated with expression	{RoadMapPosGeneExpCpG}	{src_roadmap_methylation_expressi}	{cit_roadmap_epigenomics_consorti}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TFBSrm.20221005.cm	MSA/KYCG/TFBSrm.20221005.cm	c1865cac9c6b140ba3ee4874f9f3abb95802b7e6ad8dfff0bd12d0e611c98893	8876359				Transcription factor binding sites, ReMap	{TFBSrm}	{src_remap_2022}	{cit_hammal}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/Tetranuc2.20220321.cm	MSA/KYCG/Tetranuc2.20220321.cm	fa68a87bf41faa9f53c391b7cf25885e94ac6b5278ce96e448f53d8235bd3527	90356				Tetranucleotide context	{Tetranuc2}	{src_derived_from_the_reference_g}	{cit_zhou_2}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TiSigBLUEPRINT.20221209.cm	MSA/KYCG/TiSigBLUEPRINT.20221209.cm	9e30a16909ad1b9a97e6c220960852db755554ac269db6d1d1017ff2d565791c	809075				Tissue signatures, blood	{TiSigBLUEPRINT}	{src_blueprint_epigenome_wgbs}	{cit_stunnenberg}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TiSigBrain.20221209.cm	MSA/KYCG/TiSigBrain.20221209.cm	1ba7b7125f315469564e2c7495ea66941ff59cf814f8a1006f43c9ac332fc35d	1188786				Tissue signatures, brain	{TiSigBrain}	{src_combined_brain_single_cell_d}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TiSigLoyfer.20221209.cm	MSA/KYCG/TiSigLoyfer.20221209.cm	e5ca7374a11f2688652ade4f06cd45fcee2a1ac25c3b58f21ce0dd33cd115f6c	603728			yes	Tissue signatures, Loyfer atlas	{TiSigLoyfer}	{src_loyfer_human_methylome_atlas}	{cit_loyfer}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/XCILinkedWGBSSorted.20221121.cm	MSA/KYCG/XCILinkedWGBSSorted.20221121.cm	ff1c2b2ced88a5f268654f72ce26a70d7e4170d5dd50c7adfe4de522434afea4	2585				X-inactivation linked, sorted cells	{XCILinkedWGBSSorted}	{src_sorted_cell_wgbs}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/nFlankCG.20220321.cm	MSA/KYCG/nFlankCG.20220321.cm	0315823d430cdb5732cf337fee8d0b7cf4b7a0a3652fc58ca6162a611274bed8	196667			yes	Flanking CpG density	{nFlankCG}	{src_derived_from_the_cpg_referen}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/rmsk1.20220307.cm	MSA/KYCG/rmsk1.20220307.cm	e9cba20a5ffe4c52f3754f3497db10a31aff5f1944f288407536b83cafe5a16d	61470			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/rmsk2.20220321.cm	MSA/KYCG/rmsk2.20220321.cm	30dea7fa5b66dce40b74757337a2878d47aa59ed220f39d1629351c2ecb74fde	89649				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ABCompartment.20220911.cm.idx	MSA/KYCG/ABCompartment.20220911.cm.idx	358466d28bc40ce9628c3fe74450aafe0c2ec18c6fd0cf66898ed4dec8cd9f83	75			yes	A/B compartments	{ABCompartment}	{src_gm12878_subcompartments}	{cit_rao}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/CGI.20220904.cm.idx	MSA/KYCG/CGI.20220904.cm.idx	472d4629f20d6b734dac0e5d2411e69edad459368c198e83fbb5f01d0c702827	62			yes	CpG islands	{CGI}	{src_ucsc_genome_browser_cpgislan}	{cit_gardiner_garden_frommer_1987}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/ChromHMMfullStack.20230515.cm.idx	MSA/KYCG/ChromHMMfullStack.20230515.cm.idx	c67b37ccb53d4c641abe2ff809001e73a63d69448c39e94292c7b95ee2058bb1	2080				Chromatin states, full stack	{ChromHMMfullStack}	{src_ernst_lab_full_stack_annotat}	{cit_vu_ernst_2022}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/HM.20221013.cm.idx	MSA/KYCG/HM.20221013.cm.idx	5b368a172d057a1920ee19b52c15cd7039c8daea846877006e3a10fad20d98b0	1655			yes	Histone modifications	{HM}	{src_cistrome_data_browser_histon}	{cit_zheng}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/MetagenePC.20220911.cm.idx	MSA/KYCG/MetagenePC.20220911.cm.idx	25b236f5dc76642dd56f45bd89b0162800b7edd616fea0d180f716943f8fb304	750			yes	Metagene position	{MetagenePC}	{src_gencode_v36_hg38_vm25_mm10}	{cit_frankish}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TFBSrm.20221005.cm.idx	MSA/KYCG/TFBSrm.20221005.cm.idx	9e4d35098c228053c769ca6a0a49d904416dfd021b5f8af251b03b652ac25ac1	22563				Transcription factor binding sites, ReMap	{TFBSrm}	{src_remap_2022}	{cit_hammal}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TiSigBLUEPRINT.20221209.cm.idx	MSA/KYCG/TiSigBLUEPRINT.20221209.cm.idx	e3a450f4e7f7f63f90650167f768939ccfa231baf4203bc69b82d77817485e32	19769				Tissue signatures, blood	{TiSigBLUEPRINT}	{src_blueprint_epigenome_wgbs}	{cit_stunnenberg}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TiSigBrain.20221209.cm.idx	MSA/KYCG/TiSigBrain.20221209.cm.idx	4107494281e3110612a1247fbd9a9da5bcce748fe4ea6180d2da08fbb1257973	12844				Tissue signatures, brain	{TiSigBrain}	{src_combined_brain_single_cell_d}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/TiSigLoyfer.20221209.cm.idx	MSA/KYCG/TiSigLoyfer.20221209.cm.idx	d9a5c1b2ebfefe0538228c88ebbab421411987e6ede265b49f99ba02aa1a352c	14818			yes	Tissue signatures, Loyfer atlas	{TiSigLoyfer}	{src_loyfer_human_methylome_atlas}	{cit_loyfer}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/nFlankCG.20220321.cm.idx	MSA/KYCG/nFlankCG.20220321.cm.idx	2c23b4f0f1d5cdda05d32d8a8ee99f25130fda587db08eb7728f16a244d9bcf1	420			yes	Flanking CpG density	{nFlankCG}	{src_derived_from_the_cpg_referen}	
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/rmsk1.20220307.cm.idx	MSA/KYCG/rmsk1.20220307.cm.idx	822aa08bb432a9657aabf5b939527f5c174a17f4ae4cdccfa9a76b40c2347892	324			yes	Repeats, class	{rmsk1}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/InfiniumAnnotation@v8.1:MSA/KYCG/rmsk2.20220321.cm.idx	MSA/KYCG/rmsk2.20220321.cm.idx	e6523b87d1a6ea4e8a43b1cbb3f97859c213f52fc0d0b275960537dea75e43ca	1038				Repeats, family	{rmsk2}	{src_ucsc_repeatmasker_track}	{cit_smit}
zhou-lab/KYCGKB_hg38@v2:ABCompartment.20220911.cm	hg38/KYCG/ABCompartment.20220911.cm	40a2eb1ec3b125f24c0ef81015da49e270a930dede9f9217a9d9afe253870143	9763			yes	A/B compartments	{ABCompartment}	{src_gm12878_subcompartments}	{cit_rao}
zhou-lab/KYCGKB_hg38@v2:Blacklist.20220304.cm	hg38/KYCG/Blacklist.20220304.cm	338811096b7b17e0366a8240b144d264c734aa994b4d26234bc33f9d9c2ff814	3142			yes	Blacklisted regions	{Blacklist}	{src_encode_blacklist_v2_hg38_enc}	{cit_amemiya}
zhou-lab/KYCGKB_hg38@v2:CGI.20220904.cm	hg38/KYCG/CGI.20220904.cm	f58c1b541e73511411cdf2820b1a2626d981baa8694453abb6334145e178af39	206746			yes	CpG islands	{CGI}	{src_ucsc_genome_browser_cpgislan}	{cit_gardiner_garden_frommer_1987}
zhou-lab/KYCGKB_hg38@v2:CTCFbind.20220911.cm	hg38/KYCG/CTCFbind.20220911.cm	d015f3169268e017a839c2405b48ae8ceda984d1fa3a6657641b9886d2707b8b	163001				CTCF binding sites	{CTCFbind}	{src_ctcf_sites_from_wang}	{cit_wang}
zhou-lab/KYCGKB_hg38@v2:Centromere.20221129.cm	hg38/KYCG/Centromere.20221129.cm	70c204824ca015d3a7c76ed9ff0c13a65cd885335515e45bda5c32541a440c51	347				Centromeres	{Centromere}	{src_ucsc_centromere_annotation_i}	
zhou-lab/KYCGKB_hg38@v2:ChromHMM.20220303.cm	hg38/KYCG/ChromHMM.20220303.cm	c38ff4081fad37d4678e97c72264e1b80fd2cfb2a5377a5392c07e37f4f3e160	529428			yes	Chromatin states	{ChromHMM}	{src_encode_chromatin_state_segme}	{cit_ernst_kellis_2012}
zhou-lab/KYCGKB_hg38@v2:ChromHMMfullStack.20230515.cm	hg38/KYCG/ChromHMMfullStack.20230515.cm	8dedbce6a2a1aa9a7323f584b97b0c987a79ddb1f3fef31d0bd863741b509e7c	7086738				Chromatin states, full stack	{ChromHMMfullStack}	{src_ernst_lab_full_stack_annotat}	{cit_vu_ernst_2022}
zhou-lab/KYCGKB_hg38@v2:Chromosome.20221129.cm	hg38/KYCG/Chromosome.20221129.cm	d7f036007c070e7953d92dd2c038c893e2a17c097a3f57e9506ef9280b9c188d	298				Chromosome	{Chromosome}	{src_reference_genome_index}	
zhou-lab/KYCGKB_hg38@v2:ChromosomeXY.20230901.cm	hg38/KYCG/ChromosomeXY.20230901.cm	82486b531e00037137f7c430a4787b3194afd0d6bb6b7390fcb4265436f083ec	99				Sex chromosomes	{ChromosomeXY}	{src_reference_genome_index}	
zhou-lab/KYCGKB_hg38@v2:HM.20221013.cm	hg38/KYCG/HM.20221013.cm	549dd34d6f60f3b122820d1852ae577b2da8478f2c537f776bbfe7d07354356a	7540196			yes	Histone modifications	{HM}	{src_cistrome_data_browser_histon}	{cit_zheng}
zhou-lab/KYCGKB_hg38@v2:HM.20221013.cm.idx	hg38/KYCG/HM.20221013.cm.idx	79fd3900b8dc3d8209e55c0bd0531f785754972492d2c2e948f4558788ef3669	1741			yes	Histone modifications	{HM}	{src_cistrome_data_browser_histon}	{cit_zheng}
zhou-lab/KYCGKB_hg38@v2:ImprintingDMR.20220818.cm	hg38/KYCG/ImprintingDMR.20220818.cm	67e2e2b97b588b7d3383144714719ccf8559407e3ea6c0822db1dae92a4ab04e	907			yes	Imprinted DMRs	{ImprintingDMR}	{src_court}	{cit_court}
zhou-lab/KYCGKB_hg38@v2:IntermediateMeth.20221121.cm	hg38/KYCG/IntermediateMeth.20221121.cm	d227908cd3539564a607bf0379eb93d39ed401866546332122bfdd4587b9c9a0	26683				Intermediate methylation	{IntermediateMeth}	{src_wgbs_compendium}	
zhou-lab/KYCGKB_hg38@v2:IntermediateMethS.20221121.cm	hg38/KYCG/IntermediateMethS.20221121.cm	ecd22e0c89e80a33a18e834a4df39e7c8a947b25d445a442a62b1f5adb4748c4	18515				Intermediate methylation, sorted cells	{IntermediateMethS}	{src_sorted_cell_wgbs}	
zhou-lab/KYCGKB_hg38@v2:MetagenePC.20220911.cm	hg38/KYCG/MetagenePC.20220911.cm	48318c3a9a2649f87c6d4bce7b85331f22b923e76489f64db1d3a03f5f1647c1	2971260			yes	Metagene position	{MetagenePC}	{src_gencode_v36_hg38_vm25_mm10}	{cit_frankish}
zhou-lab/KYCGKB_hg38@v2:MetagenePC.20220911.cm.idx	hg38/KYCG/MetagenePC.20220911.cm.idx	65d070eb420369a892dc208acd71f00d8862994bc31e89ee8cf92e8fc605e4c1	712			yes	Metagene position	{MetagenePC}	{src_gencode_v36_hg38_vm25_mm10}	{cit_frankish}
zhou-lab/KYCGKB_hg38@v2:PMD.20220911.cm	hg38/KYCG/PMD.20220911.cm	025005aad8131ae8b1f843ad08ba218dd2c8d5bdfa95e3a552b50583cf9ad4b1	18325			yes	Partially methylated domains	{PMD}	{src_zhou_lab_pmd_coordinates}	{cit_zhou_2}
zhou-lab/KYCGKB_hg38@v2:REMCChromHMM.20220911.cm	hg38/KYCG/REMCChromHMM.20220911.cm	0057271b80dfa5134cba1891dd0ddacc0518ee803c629615e3642d38aa7035f4	490826				Chromatin states, Roadmap	{REMCChromHMM}	{src_nih_roadmap_epigenomics}	{cit_roadmap_epigenomics_consorti}
zhou-lab/KYCGKB_hg38@v2:RoadMapNegGeneExpCpG.20220814.cm	hg38/KYCG/RoadMapNegGeneExpCpG.20220814.cm	5a8154b7da8016e024348dcb556cc4c5b429fb9973843698871428a48f194d93	463285				CpGs negatively correlated with expression	{RoadMapNegGeneExpCpG}	{src_roadmap_methylation_expressi}	{cit_roadmap_epigenomics_consorti}
zhou-lab/KYCGKB_hg38@v2:RoadMapPosGeneExpCpG.20220814.cm	hg38/KYCG/RoadMapPosGeneExpCpG.20220814.cm	29aa056e65283aee666b95eb54d767db14284c57b79c67754f97796b9f265514	570095				CpGs positively correlated with expression	{RoadMapPosGeneExpCpG}	{src_roadmap_methylation_expressi}	{cit_roadmap_epigenomics_consorti}
zhou-lab/KYCGKB_hg38@v2:TFBS.20220921.cm	hg38/KYCG/TFBS.20220921.cm	d218d34191feeb5c8f04f8b083da173f033f20441a81f4c7d090b3a046414a2c	90986293				Transcription factor binding sites	{TFBS}	{src_cistrome_data_browser_tf_chi}	{cit_zheng}
zhou-lab/KYCGKB_hg38@v2:TFBS.20220921.cm.idx	hg38/KYCG/TFBS.20220921.cm.idx	f2de43e3ff5ebe53de10005b48bc6476225c99863a2767f843dd3b25781b1d6f	27056				Transcription factor binding sites	{TFBS}	{src_cistrome_data_browser_tf_chi}	{cit_zheng}
zhou-lab/KYCGKB_hg38@v2:TFBSrm.20221005.cm	hg38/KYCG/TFBSrm.20221005.cm	360a2048c9cb2f45c9992ac3b3a14264c6eab0edbc6a43e954102b10016d13ea	82231076				Transcription factor binding sites, ReMap	{TFBSrm}	{src_remap_2022}	{cit_hammal}
